network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,increase_support_level
833,3,8,1,2,1,2,7,7,7,0,0.5
833,3,8,1,2,1,2,7,9,10,1,0.5
833,3,8,1,2,1,2,7,10,9,2,0.5
833,3,8,1,2,1,2,7,8,11,3,0.5
833,3,8,1,2,1,2,7,8,11,4,0.5
833,3,8,1,2,1,2,7,9,9,5,0.5
833,3,8,1,2,1,2,7,10,10,6,0.5
833,3,8,1,2,1,2,7,10,12,7,0.5
833,3,8,1,2,1,2,7,8,11,8,0.5
833,3,8,1,2,1,2,7,10,12,9,0.5
833,3,8,1,2,1,2,7,10,10,10,0.5
834,10,6,5,0,5,0,65,65,65,0,0.5
834,10,6,5,0,5,0,65,66,66,1,0.5
834,10,6,5,0,5,0,65,66,66,2,0.5
834,10,6,5,0,5,0,65,66,66,3,0.5
834,10,6,5,0,5,0,65,66,66,4,0.5
834,10,6,5,0,5,0,65,66,66,5,0.5
834,10,6,5,0,5,0,65,66,66,6,0.5
834,10,6,5,0,5,0,65,66,66,7,0.5
834,10,6,5,0,5,0,65,66,66,8,0.5
834,10,6,5,0,5,0,65,66,66,9,0.5
834,10,6,5,0,5,0,65,66,66,10,0.5
835,8,12,1,5,0,5,46,46,46,0,0.5
835,8,12,1,5,0,5,46,57,60,1,0.5
835,8,12,1,5,0,5,46,61,65,2,0.5
835,8,12,1,5,0,5,46,62,66,3,0.5
835,8,12,1,5,0,5,46,63,66,4,0.5
835,8,12,1,5,0,5,46,63,66,5,0.5
835,8,12,1,5,0,5,46,65,66,6,0.5
835,8,12,1,5,0,5,46,63,66,7,0.5
835,8,12,1,5,0,5,46,63,66,8,0.5
835,8,12,1,5,0,5,46,61,66,9,0.5
835,8,12,1,5,0,5,46,58,66,10,0.5
836,5,2,2,0,2,0,27,27,27,0,0.5
836,5,2,2,0,2,0,27,36,36,1,0.5
836,5,2,2,0,2,0,27,39,39,2,0.5
836,5,2,2,0,2,0,27,37,41,3,0.5
836,5,2,2,0,2,0,27,38,39,4,0.5
836,5,2,2,0,2,0,27,38,38,5,0.5
836,5,2,2,0,2,0,27,38,41,6,0.5
836,5,2,2,0,2,0,27,37,40,7,0.5
836,5,2,2,0,2,0,27,36,40,8,0.5
836,5,2,2,0,2,0,27,37,38,9,0.5
836,5,2,2,0,2,0,27,39,39,10,0.5
837,5,9,0,2,0,2,29,29,29,0,0.5
837,5,9,0,2,0,2,29,36,37,1,0.5
837,5,9,0,2,0,2,29,38,40,2,0.5
837,5,9,0,2,0,2,29,39,41,3,0.5
837,5,9,0,2,0,2,29,42,42,4,0.5
837,5,9,0,2,0,2,29,42,42,5,0.5
837,5,9,0,2,0,2,29,42,42,6,0.5
837,5,9,0,2,0,2,29,41,41,7,0.5
837,5,9,0,2,0,2,29,41,41,8,0.5
837,5,9,0,2,0,2,29,41,41,9,0.5
837,5,9,0,2,0,2,29,42,42,10,0.5
838,3,13,1,4,1,4,13,13,13,0,0.5
838,3,13,1,4,1,4,13,16,20,1,0.5
838,3,13,1,4,1,4,13,20,19,2,0.5
838,3,13,1,4,1,4,13,20,18,3,0.5
838,3,13,1,4,1,4,13,20,20,4,0.5
838,3,13,1,4,1,4,13,19,18,5,0.5
838,3,13,1,4,1,4,13,20,19,6,0.5
838,3,13,1,4,1,4,13,20,20,7,0.5
838,3,13,1,4,1,4,13,22,20,8,0.5
838,3,13,1,4,1,4,13,21,18,9,0.5
838,3,13,1,4,1,4,13,19,19,10,0.5
839,9,7,3,0,3,0,52,52,52,0,0.5
839,9,7,3,0,3,0,52,66,66,1,0.5
839,9,7,3,0,3,0,52,66,66,2,0.5
839,9,7,3,0,3,0,52,66,66,3,0.5
839,9,7,3,0,3,0,52,66,66,4,0.5
839,9,7,3,0,3,0,52,66,66,5,0.5
839,9,7,3,0,3,0,52,66,66,6,0.5
839,9,7,3,0,3,0,52,66,66,7,0.5
839,9,7,3,0,3,0,52,66,66,8,0.5
839,9,7,3,0,3,0,52,66,66,9,0.5
839,9,7,3,0,3,0,52,66,66,10,0.5
840,4,13,0,2,0,2,14,14,14,0,0.5
840,4,13,0,2,0,2,14,18,18,1,0.5
840,4,13,0,2,0,2,14,19,20,2,0.5
840,4,13,0,2,0,2,14,21,20,3,0.5
840,4,13,0,2,0,2,14,18,21,4,0.5
840,4,13,0,2,0,2,14,20,21,5,0.5
840,4,13,0,2,0,2,14,22,21,6,0.5
840,4,13,0,2,0,2,14,22,20,7,0.5
840,4,13,0,2,0,2,14,22,21,8,0.5
840,4,13,0,2,0,2,14,22,20,9,0.5
840,4,13,0,2,0,2,14,19,20,10,0.5
841,9,6,2,2,2,2,57,57,57,0,0.5
841,9,6,2,2,2,2,57,66,66,1,0.5
841,9,6,2,2,2,2,57,66,66,2,0.5
841,9,6,2,2,2,2,57,66,66,3,0.5
841,9,6,2,2,2,2,57,66,66,4,0.5
841,9,6,2,2,2,2,57,66,66,5,0.5
841,9,6,2,2,2,2,57,66,66,6,0.5
841,9,6,2,2,2,2,57,66,66,7,0.5
841,9,6,2,2,2,2,57,66,66,8,0.5
841,9,6,2,2,2,2,57,66,66,9,0.5
841,9,6,2,2,2,2,57,66,66,10,0.5
842,5,8,5,5,3,2,26,26,26,0,0.5
842,5,8,5,5,3,2,26,33,35,1,0.5
842,5,8,5,5,3,2,26,33,37,2,0.5
842,5,8,5,5,3,2,26,31,38,3,0.5
842,5,8,5,5,3,2,26,32,37,4,0.5
842,5,8,5,5,3,2,26,31,38,5,0.5
842,5,8,5,5,3,2,26,30,39,6,0.5
842,5,8,5,5,3,2,26,33,39,7,0.5
842,5,8,5,5,3,2,26,31,38,8,0.5
842,5,8,5,5,3,2,26,31,38,9,0.5
842,5,8,5,5,3,2,26,30,38,10,0.5
843,10,13,3,7,1,4,63,63,63,0,0.5
843,10,13,3,7,1,4,63,66,66,1,0.5
843,10,13,3,7,1,4,63,66,66,2,0.5
843,10,13,3,7,1,4,63,66,66,3,0.5
843,10,13,3,7,1,4,63,66,66,4,0.5
843,10,13,3,7,1,4,63,66,66,5,0.5
843,10,13,3,7,1,4,63,66,66,6,0.5
843,10,13,3,7,1,4,63,66,66,7,0.5
843,10,13,3,7,1,4,63,66,66,8,0.5
843,10,13,3,7,1,4,63,66,66,9,0.5
843,10,13,3,7,1,4,63,66,66,10,0.5
844,5,9,1,3,1,3,26,26,26,0,0.5
844,5,9,1,3,1,3,26,34,35,1,0.5
844,5,9,1,3,1,3,26,34,38,2,0.5
844,5,9,1,3,1,3,26,34,41,3,0.5
844,5,9,1,3,1,3,26,35,40,4,0.5
844,5,9,1,3,1,3,26,34,39,5,0.5
844,5,9,1,3,1,3,26,35,39,6,0.5
844,5,9,1,3,1,3,26,35,39,7,0.5
844,5,9,1,3,1,3,26,33,40,8,0.5
844,5,9,1,3,1,3,26,36,39,9,0.5
844,5,9,1,3,1,3,26,34,38,10,0.5
845,4,7,1,5,1,4,21,21,21,0,0.5
845,4,7,1,5,1,4,21,28,27,1,0.5
845,4,7,1,5,1,4,21,26,32,2,0.5
845,4,7,1,5,1,4,21,31,30,3,0.5
845,4,7,1,5,1,4,21,28,32,4,0.5
845,4,7,1,5,1,4,21,27,30,5,0.5
845,4,7,1,5,1,4,21,29,31,6,0.5
845,4,7,1,5,1,4,21,26,32,7,0.5
845,4,7,1,5,1,4,21,29,32,8,0.5
845,4,7,1,5,1,4,21,27,32,9,0.5
845,4,7,1,5,1,4,21,31,32,10,0.5
846,6,11,2,5,1,4,31,31,31,0,0.5
846,6,11,2,5,1,4,31,37,41,1,0.5
846,6,11,2,5,1,4,31,38,44,2,0.5
846,6,11,2,5,1,4,31,41,44,3,0.5
846,6,11,2,5,1,4,31,39,44,4,0.5
846,6,11,2,5,1,4,31,39,44,5,0.5
846,6,11,2,5,1,4,31,41,44,6,0.5
846,6,11,2,5,1,4,31,39,44,7,0.5
846,6,11,2,5,1,4,31,38,46,8,0.5
846,6,11,2,5,1,4,31,38,46,9,0.5
846,6,11,2,5,1,4,31,38,46,10,0.5
847,4,5,2,0,2,0,15,15,15,0,0.5
847,4,5,2,0,2,0,15,18,18,1,0.5
847,4,5,2,0,2,0,15,19,20,2,0.5
847,4,5,2,0,2,0,15,23,20,3,0.5
847,4,5,2,0,2,0,15,24,23,4,0.5
847,4,5,2,0,2,0,15,23,23,5,0.5
847,4,5,2,0,2,0,15,22,23,6,0.5
847,4,5,2,0,2,0,15,23,23,7,0.5
847,4,5,2,0,2,0,15,22,24,8,0.5
847,4,5,2,0,2,0,15,23,23,9,0.5
847,4,5,2,0,2,0,15,23,23,10,0.5
848,2,8,0,1,0,1,3,3,3,0,0.5
848,2,8,0,1,0,1,3,5,3,1,0.5
848,2,8,0,1,0,1,3,4,4,2,0.5
848,2,8,0,1,0,1,3,4,5,3,0.5
848,2,8,0,1,0,1,3,5,5,4,0.5
848,2,8,0,1,0,1,3,2,5,5,0.5
848,2,8,0,1,0,1,3,2,3,6,0.5
848,2,8,0,1,0,1,3,5,3,7,0.5
848,2,8,0,1,0,1,3,5,6,8,0.5
848,2,8,0,1,0,1,3,6,5,9,0.5
848,2,8,0,1,0,1,3,4,4,10,0.5
849,10,9,4,4,2,3,62,62,62,0,0.5
849,10,9,4,4,2,3,62,66,66,1,0.5
849,10,9,4,4,2,3,62,66,66,2,0.5
849,10,9,4,4,2,3,62,66,66,3,0.5
849,10,9,4,4,2,3,62,66,66,4,0.5
849,10,9,4,4,2,3,62,66,66,5,0.5
849,10,9,4,4,2,3,62,66,66,6,0.5
849,10,9,4,4,2,3,62,66,66,7,0.5
849,10,9,4,4,2,3,62,66,66,8,0.5
849,10,9,4,4,2,3,62,66,66,9,0.5
849,10,9,4,4,2,3,62,66,66,10,0.5
850,5,2,1,0,1,0,28,28,28,0,0.5
850,5,2,1,0,1,0,28,36,38,1,0.5
850,5,2,1,0,1,0,28,39,40,2,0.5
850,5,2,1,0,1,0,28,40,41,3,0.5
850,5,2,1,0,1,0,28,42,41,4,0.5
850,5,2,1,0,1,0,28,41,40,5,0.5
850,5,2,1,0,1,0,28,40,41,6,0.5
850,5,2,1,0,1,0,28,40,40,7,0.5
850,5,2,1,0,1,0,28,41,41,8,0.5
850,5,2,1,0,1,0,28,41,43,9,0.5
850,5,2,1,0,1,0,28,39,41,10,0.5
851,4,11,2,3,2,3,19,19,19,0,0.5
851,4,11,2,3,2,3,19,24,24,1,0.5
851,4,11,2,3,2,3,19,29,27,2,0.5
851,4,11,2,3,2,3,19,25,27,3,0.5
851,4,11,2,3,2,3,19,28,29,4,0.5
851,4,11,2,3,2,3,19,23,28,5,0.5
851,4,11,2,3,2,3,19,26,31,6,0.5
851,4,11,2,3,2,3,19,27,29,7,0.5
851,4,11,2,3,2,3,19,29,28,8,0.5
851,4,11,2,3,2,3,19,26,28,9,0.5
851,4,11,2,3,2,3,19,26,29,10,0.5
852,3,9,3,7,0,5,14,14,14,0,0.5
852,3,9,3,7,0,5,14,19,18,1,0.5
852,3,9,3,7,0,5,14,20,19,2,0.5
852,3,9,3,7,0,5,14,20,22,3,0.5
852,3,9,3,7,0,5,14,21,19,4,0.5
852,3,9,3,7,0,5,14,21,21,5,0.5
852,3,9,3,7,0,5,14,20,21,6,0.5
852,3,9,3,7,0,5,14,20,22,7,0.5
852,3,9,3,7,0,5,14,19,21,8,0.5
852,3,9,3,7,0,5,14,19,20,9,0.5
852,3,9,3,7,0,5,14,20,21,10,0.5
853,3,8,0,3,0,3,10,10,10,0,0.5
853,3,8,0,3,0,3,10,14,13,1,0.5
853,3,8,0,3,0,3,10,13,15,2,0.5
853,3,8,0,3,0,3,10,13,14,3,0.5
853,3,8,0,3,0,3,10,16,15,4,0.5
853,3,8,0,3,0,3,10,15,15,5,0.5
853,3,8,0,3,0,3,10,14,16,6,0.5
853,3,8,0,3,0,3,10,15,16,7,0.5
853,3,8,0,3,0,3,10,13,15,8,0.5
853,3,8,0,3,0,3,10,14,16,9,0.5
853,3,8,0,3,0,3,10,15,14,10,0.5
854,2,11,1,2,1,2,3,3,3,0,0.5
854,2,11,1,2,1,2,3,3,5,1,0.5
854,2,11,1,2,1,2,3,5,4,2,0.5
854,2,11,1,2,1,2,3,5,3,3,0.5
854,2,11,1,2,1,2,3,6,3,4,0.5
854,2,11,1,2,1,2,3,4,3,5,0.5
854,2,11,1,2,1,2,3,2,4,6,0.5
854,2,11,1,2,1,2,3,5,3,7,0.5
854,2,11,1,2,1,2,3,4,4,8,0.5
854,2,11,1,2,1,2,3,4,4,9,0.5
854,2,11,1,2,1,2,3,2,3,10,0.5
855,10,13,1,4,1,4,61,61,61,0,0.5
855,10,13,1,4,1,4,61,66,66,1,0.5
855,10,13,1,4,1,4,61,66,66,2,0.5
855,10,13,1,4,1,4,61,66,66,3,0.5
855,10,13,1,4,1,4,61,66,66,4,0.5
855,10,13,1,4,1,4,61,66,66,5,0.5
855,10,13,1,4,1,4,61,66,66,6,0.5
855,10,13,1,4,1,4,61,66,66,7,0.5
855,10,13,1,4,1,4,61,66,66,8,0.5
855,10,13,1,4,1,4,61,66,66,9,0.5
855,10,13,1,4,1,4,61,66,66,10,0.5
856,5,4,1,1,1,1,27,27,27,0,0.5
856,5,4,1,1,1,1,27,35,35,1,0.5
856,5,4,1,1,1,1,27,38,41,2,0.5
856,5,4,1,1,1,1,27,38,40,3,0.5
856,5,4,1,1,1,1,27,38,38,4,0.5
856,5,4,1,1,1,1,27,37,38,5,0.5
856,5,4,1,1,1,1,27,38,41,6,0.5
856,5,4,1,1,1,1,27,38,38,7,0.5
856,5,4,1,1,1,1,27,38,40,8,0.5
856,5,4,1,1,1,1,27,38,40,9,0.5
856,5,4,1,1,1,1,27,37,40,10,0.5
857,10,4,5,2,3,2,65,65,65,0,0.5
857,10,4,5,2,3,2,65,66,66,1,0.5
857,10,4,5,2,3,2,65,66,66,2,0.5
857,10,4,5,2,3,2,65,66,66,3,0.5
857,10,4,5,2,3,2,65,66,66,4,0.5
857,10,4,5,2,3,2,65,66,66,5,0.5
857,10,4,5,2,3,2,65,66,66,6,0.5
857,10,4,5,2,3,2,65,66,66,7,0.5
857,10,4,5,2,3,2,65,66,66,8,0.5
857,10,4,5,2,3,2,65,66,66,9,0.5
857,10,4,5,2,3,2,65,66,66,10,0.5
858,3,13,0,2,0,2,10,10,10,0,0.5
858,3,13,0,2,0,2,10,14,14,1,0.5
858,3,13,0,2,0,2,10,14,13,2,0.5
858,3,13,0,2,0,2,10,14,16,3,0.5
858,3,13,0,2,0,2,10,14,17,4,0.5
858,3,13,0,2,0,2,10,14,16,5,0.5
858,3,13,0,2,0,2,10,15,17,6,0.5
858,3,13,0,2,0,2,10,16,15,7,0.5
858,3,13,0,2,0,2,10,16,15,8,0.5
858,3,13,0,2,0,2,10,15,13,9,0.5
858,3,13,0,2,0,2,10,15,16,10,0.5
859,2,2,1,1,1,1,1,1,1,0,0.5
859,2,2,1,1,1,1,1,2,1,1,0.5
859,2,2,1,1,1,1,1,1,2,2,0.5
859,2,2,1,1,1,1,1,2,1,3,0.5
859,2,2,1,1,1,1,1,3,2,4,0.5
859,2,2,1,1,1,1,1,2,1,5,0.5
859,2,2,1,1,1,1,1,0,2,6,0.5
859,2,2,1,1,1,1,1,2,2,7,0.5
859,2,2,1,1,1,1,1,4,2,8,0.5
859,2,2,1,1,1,1,1,3,2,9,0.5
859,2,2,1,1,1,1,1,2,4,10,0.5
860,10,11,6,4,3,2,60,60,60,0,0.5
860,10,11,6,4,3,2,60,66,66,1,0.5
860,10,11,6,4,3,2,60,66,66,2,0.5
860,10,11,6,4,3,2,60,66,66,3,0.5
860,10,11,6,4,3,2,60,66,66,4,0.5
860,10,11,6,4,3,2,60,66,66,5,0.5
860,10,11,6,4,3,2,60,66,66,6,0.5
860,10,11,6,4,3,2,60,66,66,7,0.5
860,10,11,6,4,3,2,60,66,66,8,0.5
860,10,11,6,4,3,2,60,66,66,9,0.5
860,10,11,6,4,3,2,60,66,66,10,0.5
861,9,12,3,3,2,3,56,56,56,0,0.5
861,9,12,3,3,2,3,56,66,66,1,0.5
861,9,12,3,3,2,3,56,66,66,2,0.5
861,9,12,3,3,2,3,56,66,66,3,0.5
861,9,12,3,3,2,3,56,66,66,4,0.5
861,9,12,3,3,2,3,56,66,66,5,0.5
861,9,12,3,3,2,3,56,66,66,6,0.5
861,9,12,3,3,2,3,56,66,66,7,0.5
861,9,12,3,3,2,3,56,66,66,8,0.5
861,9,12,3,3,2,3,56,66,66,9,0.5
861,9,12,3,3,2,3,56,66,66,10,0.5
862,9,10,3,1,3,1,58,58,58,0,0.5
862,9,10,3,1,3,1,58,66,66,1,0.5
862,9,10,3,1,3,1,58,66,66,2,0.5
862,9,10,3,1,3,1,58,66,66,3,0.5
862,9,10,3,1,3,1,58,66,66,4,0.5
862,9,10,3,1,3,1,58,66,66,5,0.5
862,9,10,3,1,3,1,58,66,66,6,0.5
862,9,10,3,1,3,1,58,66,66,7,0.5
862,9,10,3,1,3,1,58,66,66,8,0.5
862,9,10,3,1,3,1,58,66,66,9,0.5
862,9,10,3,1,3,1,58,66,66,10,0.5
863,7,10,1,3,1,3,43,43,43,0,0.5
863,7,10,1,3,1,3,43,53,55,1,0.5
863,7,10,1,3,1,3,43,58,60,2,0.5
863,7,10,1,3,1,3,43,59,61,3,0.5
863,7,10,1,3,1,3,43,58,61,4,0.5
863,7,10,1,3,1,3,43,58,62,5,0.5
863,7,10,1,3,1,3,43,57,64,6,0.5
863,7,10,1,3,1,3,43,60,65,7,0.5
863,7,10,1,3,1,3,43,60,65,8,0.5
863,7,10,1,3,1,3,43,60,64,9,0.5
863,7,10,1,3,1,3,43,59,63,10,0.5
864,7,4,2,1,2,1,42,42,42,0,0.5
864,7,4,2,1,2,1,42,54,55,1,0.5
864,7,4,2,1,2,1,42,56,59,2,0.5
864,7,4,2,1,2,1,42,58,61,3,0.5
864,7,4,2,1,2,1,42,58,62,4,0.5
864,7,4,2,1,2,1,42,58,61,5,0.5
864,7,4,2,1,2,1,42,60,60,6,0.5
864,7,4,2,1,2,1,42,60,64,7,0.5
864,7,4,2,1,2,1,42,60,62,8,0.5
864,7,4,2,1,2,1,42,61,62,9,0.5
864,7,4,2,1,2,1,42,60,61,10,0.5
865,2,12,1,6,1,4,5,5,5,0,0.5
865,2,12,1,6,1,4,5,6,6,1,0.5
865,2,12,1,6,1,4,5,6,4,2,0.5
865,2,12,1,6,1,4,5,6,6,3,0.5
865,2,12,1,6,1,4,5,6,7,4,0.5
865,2,12,1,6,1,4,5,7,7,5,0.5
865,2,12,1,6,1,4,5,9,7,6,0.5
865,2,12,1,6,1,4,5,8,6,7,0.5
865,2,12,1,6,1,4,5,7,7,8,0.5
865,2,12,1,6,1,4,5,9,8,9,0.5
865,2,12,1,6,1,4,5,8,8,10,0.5
866,9,5,3,1,3,1,53,53,53,0,0.5
866,9,5,3,1,3,1,53,66,66,1,0.5
866,9,5,3,1,3,1,53,66,66,2,0.5
866,9,5,3,1,3,1,53,66,66,3,0.5
866,9,5,3,1,3,1,53,66,66,4,0.5
866,9,5,3,1,3,1,53,66,66,5,0.5
866,9,5,3,1,3,1,53,66,66,6,0.5
866,9,5,3,1,3,1,53,66,66,7,0.5
866,9,5,3,1,3,1,53,66,66,8,0.5
866,9,5,3,1,3,1,53,66,66,9,0.5
866,9,5,3,1,3,1,53,66,66,10,0.5
867,7,7,2,1,2,1,39,39,39,0,0.5
867,7,7,2,1,2,1,39,48,52,1,0.5
867,7,7,2,1,2,1,39,53,56,2,0.5
867,7,7,2,1,2,1,39,54,57,3,0.5
867,7,7,2,1,2,1,39,54,58,4,0.5
867,7,7,2,1,2,1,39,54,58,5,0.5
867,7,7,2,1,2,1,39,55,58,6,0.5
867,7,7,2,1,2,1,39,55,57,7,0.5
867,7,7,2,1,2,1,39,54,56,8,0.5
867,7,7,2,1,2,1,39,54,56,9,0.5
867,7,7,2,1,2,1,39,55,56,10,0.5
868,5,6,2,3,2,3,25,25,25,0,0.5
868,5,6,2,3,2,3,25,32,32,1,0.5
868,5,6,2,3,2,3,25,29,34,2,0.5
868,5,6,2,3,2,3,25,31,36,3,0.5
868,5,6,2,3,2,3,25,31,36,4,0.5
868,5,6,2,3,2,3,25,30,37,5,0.5
868,5,6,2,3,2,3,25,33,35,6,0.5
868,5,6,2,3,2,3,25,34,37,7,0.5
868,5,6,2,3,2,3,25,33,36,8,0.5
868,5,6,2,3,2,3,25,31,35,9,0.5
868,5,6,2,3,2,3,25,32,37,10,0.5
869,7,8,3,2,3,2,39,39,39,0,0.5
869,7,8,3,2,3,2,39,49,51,1,0.5
869,7,8,3,2,3,2,39,51,55,2,0.5
869,7,8,3,2,3,2,39,53,54,3,0.5
869,7,8,3,2,3,2,39,51,54,4,0.5
869,7,8,3,2,3,2,39,50,56,5,0.5
869,7,8,3,2,3,2,39,52,57,6,0.5
869,7,8,3,2,3,2,39,52,59,7,0.5
869,7,8,3,2,3,2,39,53,58,8,0.5
869,7,8,3,2,3,2,39,52,58,9,0.5
869,7,8,3,2,3,2,39,52,57,10,0.5
870,10,1,2,0,2,0,62,62,62,0,0.5
870,10,1,2,0,2,0,62,66,66,1,0.5
870,10,1,2,0,2,0,62,66,66,2,0.5
870,10,1,2,0,2,0,62,66,66,3,0.5
870,10,1,2,0,2,0,62,66,66,4,0.5
870,10,1,2,0,2,0,62,66,66,5,0.5
870,10,1,2,0,2,0,62,66,66,6,0.5
870,10,1,2,0,2,0,62,66,66,7,0.5
870,10,1,2,0,2,0,62,66,66,8,0.5
870,10,1,2,0,2,0,62,66,66,9,0.5
870,10,1,2,0,2,0,62,66,66,10,0.5
871,2,1,1,1,1,1,0,0,0,0,0.5
871,2,1,1,1,1,1,0,0,1,1,0.5
871,2,1,1,1,1,1,0,0,3,2,0.5
871,2,1,1,1,1,1,0,0,1,3,0.5
871,2,1,1,1,1,1,0,1,0,4,0.5
871,2,1,1,1,1,1,0,0,1,5,0.5
871,2,1,1,1,1,1,0,1,0,6,0.5
871,2,1,1,1,1,1,0,0,0,7,0.5
871,2,1,1,1,1,1,0,0,0,8,0.5
871,2,1,1,1,1,1,0,1,0,9,0.5
871,2,1,1,1,1,1,0,0,0,10,0.5
872,9,13,2,7,1,4,57,57,57,0,0.5
872,9,13,2,7,1,4,57,66,66,1,0.5
872,9,13,2,7,1,4,57,66,66,2,0.5
872,9,13,2,7,1,4,57,66,66,3,0.5
872,9,13,2,7,1,4,57,66,66,4,0.5
872,9,13,2,7,1,4,57,66,66,5,0.5
872,9,13,2,7,1,4,57,66,66,6,0.5
872,9,13,2,7,1,4,57,66,66,7,0.5
872,9,13,2,7,1,4,57,66,66,8,0.5
872,9,13,2,7,1,4,57,66,66,9,0.5
872,9,13,2,7,1,4,57,66,66,10,0.5
873,4,13,1,5,1,4,20,20,20,0,0.5
873,4,13,1,5,1,4,20,25,26,1,0.5
873,4,13,1,5,1,4,20,27,29,2,0.5
873,4,13,1,5,1,4,20,28,30,3,0.5
873,4,13,1,5,1,4,20,26,30,4,0.5
873,4,13,1,5,1,4,20,29,29,5,0.5
873,4,13,1,5,1,4,20,24,30,6,0.5
873,4,13,1,5,1,4,20,28,31,7,0.5
873,4,13,1,5,1,4,20,24,29,8,0.5
873,4,13,1,5,1,4,20,27,26,9,0.5
873,4,13,1,5,1,4,20,31,29,10,0.5
874,7,8,2,2,2,2,39,39,39,0,0.5
874,7,8,2,2,2,2,39,48,52,1,0.5
874,7,8,2,2,2,2,39,51,57,2,0.5
874,7,8,2,2,2,2,39,52,57,3,0.5
874,7,8,2,2,2,2,39,54,58,4,0.5
874,7,8,2,2,2,2,39,54,58,5,0.5
874,7,8,2,2,2,2,39,56,59,6,0.5
874,7,8,2,2,2,2,39,53,58,7,0.5
874,7,8,2,2,2,2,39,51,59,8,0.5
874,7,8,2,2,2,2,39,52,58,9,0.5
874,7,8,2,2,2,2,39,52,58,10,0.5
875,10,5,6,2,4,1,65,65,65,0,0.5
875,10,5,6,2,4,1,65,66,66,1,0.5
875,10,5,6,2,4,1,65,66,66,2,0.5
875,10,5,6,2,4,1,65,66,66,3,0.5
875,10,5,6,2,4,1,65,66,66,4,0.5
875,10,5,6,2,4,1,65,66,66,5,0.5
875,10,5,6,2,4,1,65,66,66,6,0.5
875,10,5,6,2,4,1,65,66,66,7,0.5
875,10,5,6,2,4,1,65,66,66,8,0.5
875,10,5,6,2,4,1,65,66,66,9,0.5
875,10,5,6,2,4,1,65,66,66,10,0.5
876,6,6,1,2,1,2,32,32,32,0,0.5
876,6,6,1,2,1,2,32,40,43,1,0.5
876,6,6,1,2,1,2,32,42,46,2,0.5
876,6,6,1,2,1,2,32,43,46,3,0.5
876,6,6,1,2,1,2,32,43,47,4,0.5
876,6,6,1,2,1,2,32,43,46,5,0.5
876,6,6,1,2,1,2,32,45,45,6,0.5
876,6,6,1,2,1,2,32,44,47,7,0.5
876,6,6,1,2,1,2,32,44,47,8,0.5
876,6,6,1,2,1,2,32,44,46,9,0.5
876,6,6,1,2,1,2,32,44,46,10,0.5
877,10,4,4,0,4,0,62,62,62,0,0.5
877,10,4,4,0,4,0,62,66,66,1,0.5
877,10,4,4,0,4,0,62,66,66,2,0.5
877,10,4,4,0,4,0,62,66,66,3,0.5
877,10,4,4,0,4,0,62,66,66,4,0.5
877,10,4,4,0,4,0,62,66,66,5,0.5
877,10,4,4,0,4,0,62,66,66,6,0.5
877,10,4,4,0,4,0,62,66,66,7,0.5
877,10,4,4,0,4,0,62,66,66,8,0.5
877,10,4,4,0,4,0,62,66,66,9,0.5
877,10,4,4,0,4,0,62,66,66,10,0.5
878,10,7,2,0,2,0,66,66,66,0,0.5
878,10,7,2,0,2,0,66,66,66,1,0.5
878,10,7,2,0,2,0,66,66,66,2,0.5
878,10,7,2,0,2,0,66,66,66,3,0.5
878,10,7,2,0,2,0,66,66,66,4,0.5
878,10,7,2,0,2,0,66,66,66,5,0.5
878,10,7,2,0,2,0,66,66,66,6,0.5
878,10,7,2,0,2,0,66,66,66,7,0.5
878,10,7,2,0,2,0,66,66,66,8,0.5
878,10,7,2,0,2,0,66,66,66,9,0.5
878,10,7,2,0,2,0,66,66,66,10,0.5
879,4,7,2,4,2,3,17,17,17,0,0.5
879,4,7,2,4,2,3,17,21,24,1,0.5
879,4,7,2,4,2,3,17,22,23,2,0.5
879,4,7,2,4,2,3,17,23,23,3,0.5
879,4,7,2,4,2,3,17,24,25,4,0.5
879,4,7,2,4,2,3,17,24,28,5,0.5
879,4,7,2,4,2,3,17,24,26,6,0.5
879,4,7,2,4,2,3,17,25,25,7,0.5
879,4,7,2,4,2,3,17,23,25,8,0.5
879,4,7,2,4,2,3,17,24,25,9,0.5
879,4,7,2,4,2,3,17,27,23,10,0.5
880,8,3,2,0,2,0,50,50,50,0,0.5
880,8,3,2,0,2,0,50,65,66,1,0.5
880,8,3,2,0,2,0,50,66,66,2,0.5
880,8,3,2,0,2,0,50,66,66,3,0.5
880,8,3,2,0,2,0,50,66,66,4,0.5
880,8,3,2,0,2,0,50,66,66,5,0.5
880,8,3,2,0,2,0,50,66,66,6,0.5
880,8,3,2,0,2,0,50,66,66,7,0.5
880,8,3,2,0,2,0,50,66,66,8,0.5
880,8,3,2,0,2,0,50,66,66,9,0.5
880,8,3,2,0,2,0,50,66,66,10,0.5
881,5,4,3,2,3,2,23,23,23,0,0.5
881,5,4,3,2,3,2,23,31,31,1,0.5
881,5,4,3,2,3,2,23,30,33,2,0.5
881,5,4,3,2,3,2,23,28,34,3,0.5
881,5,4,3,2,3,2,23,27,34,4,0.5
881,5,4,3,2,3,2,23,32,34,5,0.5
881,5,4,3,2,3,2,23,28,34,6,0.5
